Date,80GAF30CP001.XQ01 Ras Al-Khair,80GAF30CP002.XQ01 Ras Al-Khair,80GAF30CQ001.XQ01 Ras Al-Khair,80GAF30CQ002.XQ01 Ras Al-Khair,80GAF30CQ003.XQ01 Ras Al-Khair,80GAF30CQ004.XQ01 Ras Al-Khair,80GAF30CQ005.XQ01 Ras Al-Khair,80GAF30CQ006.XQ01 Ras Al-Khair,80GAF30CT001.XQ01 Ras Al-Khair,80GAF30CT002.XQ01 Ras Al-Khair,80GEM06CF001.XQ01 Ras Al-Khair,80GEM38CF001.XQ01 Ras Al-Khair,80GEM39CF001.XQ01 Ras Al-Khair,80GEM58CF001.XQ01 Ras Al-Khair,80GEM59CF001.XQ01 Ras Al-Khair,80GEN06CF001.XQ01 Ras Al-Khair,80GEN40CF901.ZQ01 Ras Al-Khair,80GEN41CF901.ZQ01 Ras Al-Khair,80GEN58CF001.XQ01 Ras Al-Khair,80GEN59CF001.XQ01 Ras Al-Khair,80GEQ04CF001.XQ01 Ras Al-Khair,80GEQ05CF001.XQ01 Ras Al-Khair,80GET35CF001.XQ01 Ras Al-Khair,80GET36CF001.XQ01 Ras Al-Khair,81GEB01CQ001.XQ01 Ras Al-Khair,81GEB01CT001.XQ01 Ras Al-Khair,81GEB10CQ001.XQ01 Ras Al-Khair,81GEH11CF001.XQ01 Ras Al-Khair,81GEH11CP001.XQ01 Ras Al-Khair,81GEH11CP002.XQ01 Ras Al-Khair,81GEH12CF001.XQ01 Ras Al-Khair,81GEH21CF001.XQ01 Ras Al-Khair,81GEH21CP001.XQ01 Ras Al-Khair,81GEH21CP002.XQ01 Ras Al-Khair,81GEH22CF001.XQ01 Ras Al-Khair,81GEH31CF001.XQ01 Ras Al-Khair,81GEH31CP001.XQ01 Ras Al-Khair,81GEH31CP002.XQ01 Ras Al-Khair,81GEH32CF001.XQ01 Ras Al-Khair,81GEH41CF001.XQ01 Ras Al-Khair,81GEH41CP001.XQ01 Ras Al-Khair,81GEH41CP002.XQ01 Ras Al-Khair,81GEH42CF001.XQ01 Ras Al-Khair,81GEH51CF001.XQ01 Ras Al-Khair,81GEH51CP001.XQ01 Ras Al-Khair,81GEH51CP002.XQ01 Ras Al-Khair,81GEH52CF001.XQ01 Ras Al-Khair,81GEH61CF001.XQ01 Ras Al-Khair,81GEH61CP001.XQ01 Ras Al-Khair,81GEH61CP002.XQ01 Ras Al-Khair,81GEH62CF001.XQ01 Ras Al-Khair,81GEH71CF001.XQ01 Ras Al-Khair,81GEH71CP001.XQ01 Ras Al-Khair,81GEH71CP002.XQ01 Ras Al-Khair,81GEH72CF001.XQ01 Ras Al-Khair,81GEH81CF001.XQ01 Ras Al-Khair,81GEH81CP001.XQ01 Ras Al-Khair,81GEH81CP002.XQ01 Ras Al-Khair,81GEH82CF001.XQ01 Ras Al-Khair,81GEH91CF001.XQ01 Ras Al-Khair,81GEH91CP001.XQ01 Ras Al-Khair,81GEH91CP002.XQ01 Ras Al-Khair,81GEH92CF001.XQ01 Ras Al-Khair,81GEK40CP001.XQ01 Ras Al-Khair,81GEK41CP001.XQ01 Ras Al-Khair,81GEK50CF001.XQ01 Ras Al-Khair,81GEK50CP001.XQ01 Ras Al-Khair,81GEK50CP002.XQ01 Ras Al-Khair,81GEV00CP001.XQ01 Ras Al-Khair,81GEV00CP001.XV03 Ras Al-Khair,81GEV00CQ001.XQ01 Ras Al-Khair,81GEV00CT001.XQ01 Ras Al-Khair,81GEV05CP001.XQ01 Ras Al-Khair,81GEV05CQ001.XQ01 Ras Al-Khair,81GEV05CQ002.XQ01 Ras Al-Khair,81GEV05CQ003.XQ01 Ras Al-Khair,81GEV05CQ006.XQ01 Ras Al-Khair,81GEV05CQ007.XQ01 Ras Al-Khair,81GEV05CQ008.XQ01 Ras Al-Khair,82GEB01CQ001.XQ01 Ras Al-Khair,82GEB01CT001.XQ01 Ras Al-Khair,82GEH11CF001.XQ01 Ras Al-Khair,82GEH11CP001.XQ01 Ras Al-Khair,82GEH11CP002.XQ01 Ras Al-Khair,82GEH12CF001.XQ01 Ras Al-Khair,82GEH21CF001.XQ01 Ras Al-Khair,82GEH21CP001.XQ01 Ras Al-Khair,82GEH21CP002.XQ01 Ras Al-Khair,82GEH22CF001.XQ01 Ras Al-Khair,82GEH31CF001.XQ01 Ras Al-Khair,82GEH31CP001.XQ01 Ras Al-Khair,82GEH31CP002.XQ01 Ras Al-Khair,82GEH32CF001.XQ01 Ras Al-Khair,82GEH41CF001.XQ01 Ras Al-Khair,82GEH41CP001.XQ01 Ras Al-Khair,82GEH41CP002.XQ01 Ras Al-Khair,82GEH42CF001.XQ01 Ras Al-Khair,82GEH51CF001.XQ01 Ras Al-Khair,82GEH51CP001.XQ01 Ras Al-Khair,82GEH51CP002.XQ01 Ras Al-Khair,82GEH52CF001.XQ01 Ras Al-Khair,82GEH61CF001.XQ01 Ras Al-Khair,82GEH61CP001.XQ01 Ras Al-Khair,82GEH61CP002.XQ01 Ras Al-Khair,82GEH62CF001.XQ01 Ras Al-Khair,82GEH71CF001.XQ01 Ras Al-Khair,82GEH71CP001.XQ01 Ras Al-Khair,82GEH71CP002.XQ01 Ras Al-Khair,82GEH72CF001.XQ01 Ras Al-Khair,82GEH81CF001.XQ01 Ras Al-Khair,82GEH81CP001.XQ01 Ras Al-Khair,82GEH81CP002.XQ01 Ras Al-Khair,82GEH82CF001.XQ01 Ras Al-Khair,82GEK40CP001.XQ01 Ras Al-Khair,82GEK41CP001.XQ01 Ras Al-Khair,82GEK50CF001.XQ01 Ras Al-Khair,82GEK50CP001.XQ01 Ras Al-Khair,82GEK50CP002.XQ01 Ras Al-Khair,82GEV00CP001.XQ01 Ras Al-Khair,82GEV00CP001.XV03 Ras Al-Khair,82GEV00CQ001.XQ01 Ras Al-Khair,82GEV00CT001.XQ01 Ras Al-Khair,82GEV05CQ001.XQ01 Ras Al-Khair,82GEV05CQ002.XQ01 Ras Al-Khair,82GEV05CQ003.XQ01 Ras Al-Khair,82GEV05CQ005.XQ01 Ras Al-Khair,82GEV05CQ006.XQ01 Ras Al-Khair,82GEV05CQ007.XQ01 Ras Al-Khair,82GEV05CQ008.XQ01 Ras Al-Khair
2020-01-01 00:00:00,2.02210476627907,1.9559627939393944,0.0041999836,-18.89949,62.55657297058824,1.2690969875,7.98278386,0.01897496,19.3331205,19.226244,-6.729112499999999,155.77537529411762,161.04328492537311,274.7252939168489,292.5654786545455,1.5451212,69.47989382857143,109.3789519,-0.033868775,-0.1005176369999999,-0.12520877,3.74573564375,197.35054700000003,140.27123893050847,6.615023682758621,25.8749885,1.1694222588235297,2492.040684,65.71558950000001,0.692838908235294,880.036999,-0.48948818,0.8748385,0.0084782646666666,0.6489223414464843,2570.1073375,66.15174133333333,0.6557743203061227,895.0499238636363,2576.4992947368414,66.35770308333332,0.8994422740322578,891.3853547058822,2584.620112698412,61.41312735,0.4144014915671642,898.59625325,2467.4288000000006,62.80320403333333,0.9462285933928574,790.5967709302324,2607.3499757575755,67.01926838888888,0.65971903375,899.651246875,2570.455058333333,64.07006728260869,0.4250146994642859,897.4424427272729,2598.963979166667,63.93044566666666,0.3384057217266187,899.916915151515,0.313191265,0.36142842,0.018021258,-0.0038201155285714,0.7118042366666666,5.928799647058824,0.62932533,-0.099997446,26.251863250000003,5.3,-0.14807713,0.5924672063636364,180.7132494736842,61349.83838461538,6.345078186666666,3.1683517,6.66569175,26.32686791666666,2583.5306101694914,61.703623368421056,0.3904669606504066,898.9692367164179,2582.1930588235286,62.59060429999998,0.4025810162091503,900.3931563636362,2569.408780392156,64.51406405000002,0.8820545261940302,898.9697284615384,2575.990567857144,65.08280629787232,0.8420272947706419,898.2186372580647,2592.6281901408456,62.28589103448276,0.8778834455102043,899.8596058181819,2596.981915384616,63.3830639,0.7425839223770493,898.9982267391307,-0.5064461,1.1484154800000002,0.0110492216666666,1.1934595,2579.9209574999995,61.836688288888894,0.3741793953846153,898.8690993442627,0.4918816816666667,0.42409066,-0.56978834,0.0051351861166666,1.0156108333333334,5.89390494814815,0.5939446110000001,1.0079396,26.463205285714285,0.0010751053,0.0722694807142857,521.9762285393259,-0.001307797435,60522.44283333333,6.340480683333333,3.5646362
2020-01-01 01:00:00,2.032035782666666,1.9673901527272728,0.0041146757499999,,62.628019697674425,1.2004455340163929,7.982205100000001,0.0197714133333333,19.2754648125,19.16436925,-7.4641673,155.18637619469033,161.5091058666667,269.3945610388131,292.67661373702407,12.36572395,69.08108881818183,109.70511741463412,,-0.8122918133333336,,3.741033145,194.01317649122805,173.04508923076926,6.618319204347826,25.9064911,1.1893328698412695,2490.7733178571425,65.69483549999998,0.6913380372173912,880.2354802500001,,0.8770800099999999,0.0085231786249999,0.28985015462448,2570.083754385965,66.13448606451611,0.6550279120168069,895.040183636364,2575.3282176470584,66.34753866666667,0.8994543860927151,891.759051818182,2580.220042307692,61.35930265,0.4143237311382112,897.1227246341464,2467.3482838709683,62.71123286666669,0.944721370535714,790.3914486956521,2607.759505128205,66.9823061111111,0.6587401683783785,899.149116590909,2570.816483333333,64.05262617777777,0.4252333318320611,898.1411765116281,2598.7814047619045,63.90363452173913,0.3382115445454545,898.5121912121211,0.3136658242857143,0.36215252,0.18045706,-0.0041207348857142,0.70976023,5.929343163636363,0.6288628614285713,,26.197486666666663,,,0.59448788,165.07881,61378.71092857143,6.336524078571429,3.1686044,6.659001353846154,26.19407918181818,2582.2441052631584,61.61481747222221,0.3900278491596639,898.8260563492064,2577.3803448275867,62.45493552380952,0.4015667767605632,899.1025636363634,2566.7779795918364,64.39432540740741,0.8788935613709675,897.76357175,2577.5307446428574,65.04127351612904,0.8398342271304347,899.9862314583334,2590.267019117647,62.17480388372093,0.8742801792783502,898.1978686274512,2594.0897944444446,63.27466212,0.7395902505263154,898.9114387500001,-0.55477846,1.14976764,0.0109594153333333,,2577.994671794872,61.77608319607843,0.3733830909166666,899.0652004255321,0.4882380525,0.4232032599999999,,0.0051804163666666,1.01258456,5.891746885714285,0.5919237555555557,1.00792875,26.4037435,,0.0748821568260869,272.7945848717949,-0.0016831846,60412.08085714284,6.3333357,
2020-01-01 02:00:00,2.0305070673076924,1.9665133482142851,0.00424273315,,62.46189082608695,1.1934883388524584,7.977813349999999,,19.239994222222226,19.13463842857143,-6.465889,155.37459698529412,161.0670546753246,273.25855719319543,291.858326291391,1.65291,68.95204934545455,110.75415782926832,,-0.10335493,,3.744270455555556,197.21787461538463,172.8330035185185,6.616426633333334,25.945307625,1.291736268354431,2490.5456783783784,65.7477398235294,0.6911785103092781,877.895286181818,,0.879065902,0.008541463,-0.2558647776399905,2567.1611074074067,66.1882495,0.6555460718518519,893.2507751999998,2574.6697266666665,66.40104400000001,0.8991553317355373,890.2473277777779,2585.032954385965,61.52495413636362,0.4151357620567376,899.5942149999998,2463.778551282051,62.70124185714288,0.9540420511926604,788.4844260526316,2606.095677419355,67.04719568181817,0.6589047385937498,897.4962043137258,2569.7125000000005,64.22594941860464,0.4258395671034484,899.3586402325583,2596.8114804878046,63.97190594999999,0.339397643653846,897.4821877499999,0.313352406,0.364051092,-0.0901702999999999,-0.005062228975,0.7082531985714285,5.930144669565216,0.627454072,,26.08874125,,,0.597089303125,159.23583733333334,61349.06083333333,6.338214976923078,,6.655728427272728,26.285619749999995,2584.672966037736,61.72037575675675,0.3911550975961538,898.3607365454542,2577.982439285714,62.57875413793101,0.4018721992352942,899.8112862500003,2567.219421818182,64.45810973913042,0.8805382901801799,897.4648562711867,2573.9842147540976,65.09109808333334,0.8404872879807697,897.5991239999998,2591.24811884058,62.29671931578947,0.8758987306930689,897.7272695652172,2594.069475,63.37775259259261,0.7403284491304346,896.5946097727273,,1.1488667,0.0110114764,1.2102532,2579.355982926829,61.89033466666667,0.374332596068376,899.0275786666664,0.4901334349999999,0.4222906549999999,,,1.0093949166666665,5.890074231428573,0.5892077499999999,1.007966,26.3137475,,0.0955875056530611,213.76054750000003,-0.00118782088,60237.83871428572,6.336653107142857,
2020-01-01 03:00:00,2.029289876056339,1.964663829032258,0.00416729455,,62.61549984090913,1.4313939602150536,7.97368146,,19.23749433333333,19.132495666666664,-6.886401,154.76880034188034,160.87569432432434,272.1975678461539,292.5366695187165,,68.71645471698113,109.96108897468356,,-0.4779616158333333,,3.708695617391304,197.56059500000003,169.66476285714285,6.608946872727272,25.962493,1.3657348373333336,2491.9808631578944,65.823482,0.691128786875,879.4490018918921,,0.8787783250000001,0.0085323335,2.501926340640193,2569.9411729729727,66.27679785000001,0.6548892375675671,895.0779160416668,2577.139065789473,66.46487195238096,0.8989971709589043,891.6312578124998,2584.296915789474,61.51842875,0.41539333408,898.7276357142861,2466.2725378378373,62.775142222222215,0.948594836283186,790.3380288372092,2610.349728125,67.11538472727273,0.6592169637864076,899.2173794,2570.477045454546,64.21759521212121,0.4254922393650793,899.1494273684209,2600.2181333333338,64.0704425,0.3392415293197279,899.1051189285712,,0.36513704,,-0.0050798412666666,0.7048793999999999,5.927732059090909,0.627866645,,26.08874108333333,,,0.5973747304761906,157.27263142857143,61315.135625,6.341659085714285,,6.65229534,26.294054875,2582.884466071429,61.75821552000002,0.3912048088429752,899.9023519402984,2578.0291980000006,62.64514468,0.4011583444067794,899.8162899999998,2570.5056829787227,64.61323037500001,0.8821169321705428,900.912471525424,2578.9617701492534,65.2022685652174,0.8428507777358492,900.7124468888887,2593.9854918918923,62.37517140540543,0.8778670888888891,900.1637638297873,2599.304496666666,63.47060395652175,0.7429468154198474,900.0545268000001,-0.50167704,1.1488054,0.0109694791428571,1.184819,2579.931717142858,61.87279927906978,0.374365405081967,900.1750917500003,0.4914700983333334,0.4189626274999999,,0.0052915623571428,1.00534415,5.887390629166667,0.5871666,1.0079719,26.279993666666662,,0.0721966022142857,189.2061646666667,-0.0016978588,60625.9763125,6.335093907692307,
2020-01-01 04:00:00,2.015641168493151,1.9522236661538463,0.004274506,,62.592891875,1.4317657124999998,7.96862925,,19.22785057142857,19.128210142857142,,154.51871563380288,160.58440962264154,273.2039551445781,286.26001245227627,,69.0997225409836,110.8639432098766,,-0.9588655468333336,,3.695008953571428,197.4781714705882,172.84584396825392,6.613323088235296,25.73999022222222,1.385271307017544,2487.6506204081634,65.77686695,0.6882813543103447,877.4350264999997,,0.87984795,0.0084895004999999,-0.4508855258340384,2567.36344375,66.2001204,0.6537820562264149,892.0815040425531,2573.7220225000005,66.39306847058822,0.8973338791925468,889.0293310344827,2587.0553448979595,61.58478804166666,0.4156284302439027,899.678840851064,2462.419663829788,62.72436326315791,0.9311038019565216,788.2499856756756,2606.7099685714284,67.0749255263158,0.6583750295726495,897.085635,2570.566241666667,64.22954240425533,0.4256278591304351,898.5241974074073,2598.373234146342,64.0454294090909,0.3396646091772153,897.8980102127659,0.3151928033333333,0.36644558,,-0.0052097427,0.7020575075,5.930631375,0.63114472,,26.152488666666667,5.3009491,,0.5957488838888889,159.15268857142857,61568.820684210536,6.3395553,3.168542,6.646923700000001,26.156238299999995,2581.611331578946,61.71431590909089,0.3904846639473682,897.9763218333336,2572.3198063829777,62.61135952380951,0.4006003833548385,898.2057349999999,2566.384816279069,64.50564277272728,0.8814139185436892,897.335773777778,2574.086667346939,65.10796378124999,0.8412168998275864,897.4114211320755,2591.4339095890414,62.331941575000016,0.8775741415957447,898.8952042307693,2594.80723,63.39949922222222,0.7421705470542638,897.807838611111,,1.1489181,0.0109826375,,2580.8472820512816,61.935532177777766,0.373844381388889,900.2744513636361,0.4890191925,0.4186167933333333,,,1.00228726,5.891889742307693,0.5934598035714285,1.0079627,26.33062175,,0.0721268431875,172.81408363636362,-0.0011996935466666,60593.79126666668,6.331321154545455,
2020-01-01 05:00:00,2.02342230882353,1.960294638709677,0.0041052308,,62.707458310344826,1.334748489361702,7.96621535,,19.21499275,19.109996666666664,-6.537775,156.06087313868616,161.04900918367343,273.9913768642954,291.5206601168615,,69.27621341818181,110.93040425974029,-0.036017016,7.565469618888888,,3.703413183333333,95.3275762602941,173.06283192982454,6.597376316666666,25.75021709090909,1.8492500443037976,2489.7657054054057,65.80829121739131,0.6927224418750001,877.3481200000001,,0.881508,0.0084395553999999,0.0585934725428616,2568.5059870370374,66.26282789473684,0.6574501077777772,892.3400386046515,2574.041727272728,66.48595970588235,0.9004549012030078,889.8218660606059,2585.457475384616,61.59688567741936,0.4166144965254235,898.3401160869566,2462.998457142857,62.76140831034483,0.943952810714286,788.0476205555556,2608.6179,67.16421970588236,0.6613321318644068,897.6405380434784,2571.90898,64.31978190697677,0.4278167774814816,899.5118320833332,2601.507923076924,64.141337,0.3413581908280254,898.770365,0.31708576,0.3692274024999999,,-0.0056632729499999,0.6999699566666667,5.928349561904763,,,26.08749144444444,5.301296741176471,,0.5958722899999999,448.1112659482759,61507.014818181815,6.366093453333334,,6.643245879999999,26.169987888888883,2581.5066531250004,61.83200777500001,0.3919715667716534,899.0899125,2571.5635436363627,62.67785528571428,0.4010846083443708,898.0616578571428,2568.74607962963,64.62900514814815,0.8844868576991154,898.5895762500003,2577.387950847457,65.24424912195121,0.8442603161616163,898.0456494545457,2591.7331106666666,62.40735744230768,0.879400067052631,898.2859269047619,2600.2176,63.54687769565216,0.7439301455645161,899.0460216949156,-0.5209943,1.149105625,0.011116596,,2576.841509756098,61.927925174999984,0.3739195485365853,898.0582700000003,0.4935630671428571,0.419888872,,0.0054240645,0.99924588,5.890149747500001,0.5911558012499999,,26.2709898,,0.0716159420434782,164.03944625,-0.0014440544333333,60485.65735000001,6.325823800000001,
2020-01-01 06:00:00,2.022219623076924,1.9602049666666668,0.0040260962,,62.84616123333333,1.2741917166666668,7.966549199999999,,19.237494625,19.13062075,-6.723425,154.26453105882356,160.7866450649351,268.86006519948523,288.8441821588086,1.3216407,98.03225982539678,110.4066892087912,,-0.0008165899999999,,3.731187029411765,107.79637554109588,173.5494395833333,6.591452131578949,25.872940909090904,1.6066864010989004,2487.881873333333,65.82753553333333,0.6976197212790699,876.7071647619048,,0.884945625,0.0085089033333333,-0.5417225363622793,2568.1835468750005,66.26678015384616,0.6618998291071428,891.8522458695653,2573.323776,66.47107957575757,0.905930117323944,888.7988638235298,2587.694073076924,61.63227915789473,0.4192503824647888,899.3972789090911,2462.5938166666665,62.79770175862069,0.947943484059406,787.7845829166667,2609.814897435897,67.19033236363636,0.6669149062385321,897.9269222727272,2570.704155555556,64.33376027659574,0.4289885280000001,899.1086674000004,2601.327590909091,64.17284417391305,0.3420945582208589,899.007722682927,0.3189828825,0.371699,,-0.0061213242999999,0.6980242249999999,5.928761995238095,0.6274533225000001,0.1214027903333333,25.946246833333333,5.300259562500001,-0.15436909,0.597272918,563.2543494047619,61435.56661904762,6.350392010526316,,6.64460588888889,26.236489199999998,2582.5306836363634,61.8929631081081,0.3917755488095238,899.3900696923079,2575.02635,62.79802359259259,0.4018090371337582,900.4526614285714,2568.029204081633,64.655209875,0.8846732294957983,897.892305106383,2577.0482150943394,65.26680001724141,0.8457858413333336,898.5871144897962,2594.483311267605,62.48742698039217,0.8813882421428574,899.3609961818181,2599.589679545455,63.56020996153846,0.7456131522033898,899.3456685416669,,1.1504312666666665,0.010971772375,,2580.892277777777,62.02647312500002,0.3746566600943395,899.108333396226,0.4962161611111111,0.4228466425,,0.005420788025,0.9966151475,5.891978885714285,0.5898301390909091,,26.223735499999997,,0.07384414275,155.79343999999998,,60564.13147826088,6.323275576470588,
2020-01-01 07:00:00,2.0185685232876707,1.9560896316666667,0.00401765945,,63.0685481818182,1.4153963734177215,7.9686146,0.019696992,19.25999625,19.1362455,,154.79397669172926,161.38479075000004,269.45154821882943,289.85152952631574,1.6307943,93.10736637815133,110.92310486585367,-0.03521669,-0.111924925,,3.754730920833333,196.16110890625,74.05651496970148,6.607779324999999,25.8794848,1.7201532933962258,2489.0938615384616,65.84790233333334,0.6942586988495576,876.4069271428574,,0.88445723,0.008527116875,-0.4751570694388816,2566.6003599999995,66.27208534615384,0.6588787328571427,891.6752654166667,2573.2029902439026,66.46160672,0.9018538914285712,888.0539760606061,2586.722023529411,61.66559241666667,0.4180643808264463,899.302524909091,2462.914841935484,62.79453074358973,0.9386987869230772,787.7696366666668,2609.773994230769,67.21202019230769,0.6641777667346939,898.217598695652,2569.4322466666667,64.30478915686277,0.4272052071755727,897.3701046808512,2601.679190476191,64.17000596551725,0.3411745686956522,898.3812626415092,0.3208245833333333,0.373046665,,-0.00676317275,0.69648325,5.925789142857143,0.6265326499999999,0.1082893512,26.01999422222222,5.299390554545454,,0.593283207,262.1556682352942,61404.18,6.3294123,,6.645311033333333,26.24998788888889,2581.30743137255,61.86129790322581,0.3913836451260503,899.2557332203388,2570.1184938775514,62.72627270370372,0.4004905802197804,898.5655584,2569.2753377777785,64.66132071999999,0.8845262665625,899.2745210204081,2579.052729310345,65.27939701923077,0.8449572169298242,899.4944362500005,2590.173107142857,62.42167315999999,0.8798455459999996,897.9675165517241,2599.738714705882,63.54188576666665,0.7439687082727277,899.1064275806453,,1.14872136,0.0110001040624999,,2579.7224108108107,61.99613024390245,0.3735688835042735,899.3761953488373,0.49408799,0.4213007424999999,,0.00542451652,0.99457085,5.88847477755102,0.5891656842857141,1.00792125,26.2387375,,0.0727496538571428,375.6936007291667,-0.00129552215,60699.04660869567,6.332749221052631,
2020-01-01 08:00:00,2.0204055550000004,1.9583011807017547,,,63.099493,1.6459424482142853,7.97008818,0.0184163455,19.2914961,19.1654942,,155.75881327586202,161.19311825000003,269.10288133237844,289.4639255501618,,80.74665147916666,110.70761693506492,,-0.6499262600000001,-0.12536398,3.774413070833332,197.91161267857143,146.28439844615386,6.6042033333333325,25.9559964,1.685990122222222,2487.8676800000003,65.84013406666666,0.6922887326415095,877.0243836170216,,0.88155067,0.008277987,-0.064067149763628,2567.2850128205127,66.2592026,0.6574480363302752,891.6379806060608,2573.546814705882,66.46434436363634,0.8999971461744969,888.6047513513514,2584.5703,61.58691170588234,0.4164861267938931,897.8838155319146,2464.513812903226,62.84378733333333,0.933288231470588,787.9946851612905,2611.0009875,67.21291236363635,0.6621504340000001,898.2595700000003,2571.21312,64.35065477500002,0.4260398957017545,899.3808838181817,2602.139575555556,64.1670957857143,0.3429836491612905,898.6877106818179,0.3219838124999999,0.374368262,,-0.00724534124,0.6950113725,5.92648315652174,0.6258669,0.1019595965238095,26.08249133333333,5.300687740000001,-0.14519313,0.593127078125,179.973369,61181.93744,6.334130075000001,,6.64741257,26.314997444444444,2581.261381395349,61.88215219999999,0.3918132039568346,898.954466862745,2572.2647024390244,62.863406181818185,0.4012427952352943,901.4993432,2569.7415219512195,64.71432879166666,0.8859574625757575,899.3287626,2578.0347596774186,65.31222854545453,0.8463047160952379,899.1157026000001,2591.8276230769234,62.46069358139535,0.8814711091954025,898.6634507692307,2598.5082108108104,63.56634010000001,0.745941130620155,898.5324124999999,,1.14916515,0.0110188819999999,,2579.507106818181,62.04222445901641,0.3737214981451613,898.9578314754099,0.4949121114285714,0.4234048214285714,,0.00542635935,0.99354252,5.884815592592593,0.5859620668421052,,26.2934984,,0.0731944280625,510.23662651162783,-0.001308440525,60736.150166666666,6.328388307142858,
2020-01-01 09:00:00,2.020064974545454,1.9575384571428576,0.0039606808,,62.87928570270272,2.4967974777777777,7.9699383,0.020149462,19.3162461,19.192493428571428,,155.80036974842767,160.794608875,270.96717056716403,288.3336024399263,1.53433795,68.3511319230769,111.45109673493974,,0.3737276196666667,,3.796913456,194.29064912280705,173.01471730337082,6.606174142857142,25.99976772727273,1.6435001471264368,2488.6327775,65.82219979999999,0.6917783063636365,876.4651120000001,,0.8850031,,0.58671842760902,2568.3071264150944,66.24447795,0.6558895140909093,892.1327055102039,2573.708386666668,66.452755625,0.8994405156338032,888.9190199999999,2587.482121311476,61.63585214285714,0.417697179642857,900.899930892857,2464.361405128205,62.915692419354855,0.9371934508791206,788.0063395238093,2610.9772575,67.21497234782606,0.6613520743617022,899.2759906000001,2570.7447583333337,64.33620778125001,0.4251555838596489,899.0133263265305,2603.001142222223,64.17983544,0.3416564338414633,899.0460804166664,0.32146084,0.37539835,0.20087066,-0.008742290625,0.6936868350000001,5.927661288235294,0.6285759,0.0986312621199999,26.108171999999996,5.3002627250000005,-0.14845958,0.59028014375,171.041006,61117.05374999999,6.340618707142858,3.168201,6.651070116666667,26.35158672727273,2582.490569565217,61.87864600000001,0.3913012730136986,898.7042379166666,2571.093095999999,62.814592739130426,0.400265179695122,900.071478095238,2569.482196666667,64.69566588461537,0.8836583125874127,899.8300427272727,2579.793515217392,65.29954622950821,0.8448888533027522,899.3607242857145,2594.12236375,62.45815002439024,0.8796559104255319,899.4187123999998,2599.213985714285,63.557406791666665,0.7447953399999994,899.4595993617022,,1.1498274,0.0110129373333333,,2578.430533333333,62.01001975555555,0.3727338820325203,898.6044816949154,0.5016716525,0.4269502999999999,,0.0054436139999999,0.993064284,5.888974095,0.5900541425,1.0079207,26.302498,,0.0709084509444444,259.09660025000005,,60575.50873913043,6.319532869999999,
